id_soc,tour_id,n_trips_tour,n_nonhome,n_nonmandatory,n_care,time_tour_min,tour_chain,paradas_intermedias_tour
1014,1,2,1,0,0,60,0,0
1015,1,3,2,1,1,80,1,1
1016,1,2,1,1,1,55,0,0
1016,2,2,1,1,1,70,0,0
1019,1,2,1,0,0,30,0,0
1020,1,2,1,1,0,115,0,0
1020,2,2,1,1,1,55,0,0
1023,1,2,1,1,0,110,0,0
1024,1,2,1,1,0,100,0,0
1025,1,2,1,1,1,35,0,0
1027,1,2,1,0,0,80,0,0
1028,1,2,1,0,0,60,0,0
1029,1,2,1,1,1,20,0,0
1029,2,2,1,1,1,20,0,0
1030,1,2,1,1,0,30,0,0
1031,1,2,1,0,0,20,0,0
1032,1,2,1,0,0,20,0,0
1033,1,2,1,0,0,30,0,0
1035,1,2,1,0,0,20,0,0
1036,1,2,1,0,0,10,0,0
1037,1,2,1,1,1,75,0,0
1037,2,2,1,1,1,75,0,0
1038,1,2,1,0,0,70,0,0
1039,1,2,1,0,0,90,0,0
1041,1,2,1,1,0,65,0,0
1042,1,2,1,0,0,275,0,0
1043,1,2,1,0,0,210,0,0
1044,1,2,1,0,0,70,0,0
1045,1,3,2,1,1,80,1,1
1046,1,2,1,0,0,50,0,0
1047,1,2,1,1,0,30,0,0
1048,1,2,1,0,0,60,0,0
1049,1,2,1,1,1,60,0,0
1049,2,2,1,1,1,60,0,0
1050,1,2,1,1,1,30,0,0
1051,1,2,1,0,0,51,0,0
1052,1,2,1,0,0,54,0,0
1053,1,2,1,0,0,230,0,0
1054,1,2,1,0,0,80,0,0
1055,1,2,1,0,0,40,0,0
1056,1,2,1,0,0,40,0,0
1057,1,2,1,0,0,100,0,0
1059,1,2,1,0,0,170,0,0
1060,1,2,1,1,0,15,0,0
1061,1,2,1,0,0,135,0,0
1062,1,2,1,0,0,95,0,0
1063,1,2,1,1,1,30,0,0
1065,1,2,1,0,0,180,0,0
1066,1,2,1,0,0,150,0,0
1067,1,2,1,0,0,45,0,0
1068,1,2,1,0,0,325,0,0
1069,1,2,1,0,0,40,0,0
1071,1,2,1,0,0,190,0,0
1072,1,3,2,0,0,155,1,1
1073,1,3,2,0,0,200,1,1
1074,1,2,1,1,0,70,0,0
1074,2,2,1,1,0,20,0,0
1075,1,2,1,1,0,20,0,0
1076,1,2,1,0,0,60,0,0
1077,1,2,1,0,0,70,0,0
1078,1,2,1,0,0,105,0,0
1081,1,2,1,0,0,210,0,0
1082,1,2,1,0,0,170,0,0
1083,1,2,1,1,1,10,0,0
1084,1,2,1,0,0,10,0,0
1085,1,2,1,0,0,10,0,0
1086,1,2,1,0,0,135,0,0
1087,1,2,1,1,1,20,0,0
1087,2,2,1,1,1,20,0,0
1088,1,2,1,0,0,20,0,0
1089,1,2,1,0,0,20,0,0
1091,1,2,1,1,0,80,0,0
1092,1,2,1,0,0,100,0,0
1094,1,2,1,0,0,10,0,0
1095,1,2,1,0,0,90,0,0
1096,1,2,1,1,0,25,0,0
1096,2,2,1,0,0,60,0,0
1097,1,2,1,1,1,30,0,0
1097,2,2,1,1,0,25,0,0
1098,1,2,1,0,0,10,0,0
1100,1,2,1,0,0,20,0,0
1101,1,2,1,0,0,20,0,0
1102,1,2,1,0,0,15,0,0
1102,2,1,1,1,0,15,0,0
1103,1,2,1,1,0,10,0,0
1104,1,2,1,1,1,30,0,0
1105,1,4,3,3,2,95,1,2
1106,1,4,3,3,2,95,1,2
1107,1,3,2,2,0,95,1,1
1108,1,2,1,1,0,110,0,0
1109,1,2,1,1,0,50,0,0
1109,2,2,1,1,1,40,0,0
1110,1,2,1,1,0,60,0,0
1111,1,4,3,2,1,117,1,2
1112,1,3,2,1,0,80,1,1
1113,1,2,1,0,0,120,0,0
1114,1,2,1,1,0,55,0,0
1115,1,2,1,1,1,25,0,0
1115,2,2,1,1,1,30,0,0
1116,1,2,1,0,0,108,0,0
1117,1,2,1,0,0,25,0,0
1118,1,2,1,0,0,80,0,0
1119,1,2,1,0,0,50,0,0
1120,1,2,1,0,0,55,0,0
1121,1,2,1,0,0,10,0,0
1124,1,2,1,0,0,120,0,0
1125,1,2,1,1,0,30,0,0
1126,1,2,1,1,0,20,0,0
1131,1,2,1,0,0,130,0,0
1132,1,2,1,0,0,150,0,0
1133,1,2,1,0,0,115,0,0
1134,1,2,1,0,0,105,0,0
1135,1,2,1,0,0,80,0,0
1135,2,2,1,0,0,75,0,0
1136,1,2,1,0,0,50,0,0
1137,1,2,1,0,0,40,0,0
1138,1,3,2,1,0,140,1,1
1139,1,2,1,0,0,88,0,0
1140,1,2,1,1,0,60,0,0
1142,1,2,1,0,0,90,0,0
1143,1,2,1,0,0,60,0,0
1144,1,2,1,1,1,40,0,0
1144,2,2,1,1,1,40,0,0
1145,1,2,1,0,0,45,0,0
1146,1,2,1,0,0,165,0,0
1147,1,2,1,0,0,110,0,0
1148,1,2,1,0,0,130,0,0
1149,1,2,1,1,0,50,0,0
1150,1,2,1,0,0,45,0,0
1151,1,2,1,1,0,45,0,0
1152,1,2,1,0,0,50,0,0
1153,1,2,1,0,0,50,0,0
1154,1,2,1,0,0,15,0,0
1156,1,2,1,0,0,140,0,0
1157,1,2,1,1,1,25,0,0
1158,1,2,1,0,0,30,0,0
1160,1,2,1,0,0,70,0,0
1161,1,2,1,0,0,135,0,0
1162,1,2,1,0,0,90,0,0
1164,1,2,1,1,1,61,0,0
1165,1,2,1,0,0,166,0,0
1166,1,2,1,0,0,120,0,0
1167,1,2,1,0,0,124,0,0
1168,1,2,1,0,0,84,0,0
1168,2,2,1,0,0,69,0,0
1169,1,2,1,0,0,175,0,0
1170,1,2,1,0,0,110,0,0
1171,1,2,1,0,0,178,0,0
1173,1,2,1,0,0,84,0,0
1174,1,2,1,0,0,95,0,0
1175,1,2,1,1,1,108,0,0
1176,1,2,1,1,0,10,0,0
1177,1,2,1,0,0,50,0,0
1179,1,2,1,1,0,15,0,0
1180,1,2,1,0,0,45,0,0
1181,1,2,1,0,0,105,0,0
1182,1,2,1,1,0,25,0,0
1183,1,2,1,0,0,180,0,0
1184,1,2,1,0,0,60,0,0
1185,1,2,1,0,0,120,0,0
1186,1,2,1,0,0,50,0,0
1187,1,2,1,0,0,100,0,0
1188,1,2,1,0,0,100,0,0
1189,1,2,1,0,0,100,0,0
1195,1,3,2,1,0,120,1,1
1196,1,2,1,1,0,10,0,0
1197,1,2,1,0,0,140,0,0
1198,1,2,1,1,1,20,0,0
1199,1,2,1,1,1,20,0,0
1200,1,2,1,0,0,20,0,0
1201,1,2,1,0,0,35,0,0
1206,1,2,1,1,0,76,0,0
1208,1,2,1,1,0,60,0,0
1209,1,2,1,0,0,32,0,0
1210,1,2,1,0,0,150,0,0
1212,1,2,1,0,0,45,0,0
1213,1,2,1,1,1,20,0,0
1213,2,2,1,0,0,45,0,0
1214,1,2,1,0,0,35,0,0
1215,1,2,1,0,0,25,0,0
1217,1,2,1,0,0,20,0,0
1218,1,2,1,0,0,4,0,0
1219,1,2,1,0,0,120,0,0
1220,1,2,1,0,0,120,0,0
1221,1,2,1,0,0,180,0,0
1222,1,2,1,0,0,60,0,0
1223,1,2,1,0,0,120,0,0
1224,1,2,1,0,0,90,0,0
1227,1,2,1,1,0,150,0,0
1228,1,2,1,0,0,30,0,0
1229,1,2,1,0,0,20,0,0
1232,1,2,1,1,0,65,0,0
1233,1,2,1,1,0,65,0,0
1234,1,2,1,1,0,10,0,0
1235,1,2,1,0,0,90,0,0
1236,1,2,1,1,0,18,0,0
1238,1,2,1,1,1,90,0,0
1238,2,2,1,1,1,35,0,0
1239,1,2,1,0,0,30,0,0
1241,1,2,1,0,0,40,0,0
1242,1,2,1,1,0,25,0,0
1243,1,2,1,0,0,40,0,0
1244,1,2,1,0,0,20,0,0
1246,1,2,1,0,0,150,0,0
1247,1,2,1,0,0,150,0,0
1248,1,2,1,0,0,50,0,0
1249,1,2,1,0,0,140,0,0
1250,1,1,1,0,0,30,0,0
1251,1,2,1,0,0,100,0,0
1256,1,2,1,0,0,90,0,0
1258,1,2,1,0,0,35,0,0
1259,1,2,1,0,0,35,0,0
1261,1,2,1,0,0,45,0,0
1263,1,2,1,0,0,130,0,0
1264,1,3,2,0,0,145,1,1
1265,1,2,1,0,0,120,0,0
1266,1,2,1,0,0,70,0,0
1267,1,2,1,1,1,20,0,0
1268,1,2,1,0,0,145,0,0
1269,1,2,1,0,0,140,0,0
1270,1,2,1,1,1,20,0,0
1270,2,2,1,1,0,60,0,0
1271,1,2,1,1,0,20,0,0
1271,2,2,1,1,1,20,0,0
1272,1,2,1,0,0,20,0,0
1273,1,2,1,0,0,10,0,0
1274,1,2,1,0,0,165,0,0
1275,1,2,1,0,0,40,0,0
1278,1,2,1,0,0,40,0,0
1279,1,2,1,0,0,30,0,0
1282,1,2,1,0,0,145,0,0
1283,1,2,1,0,0,115,0,0
1284,1,2,1,0,0,190,0,0
1285,1,2,1,0,0,75,0,0
1286,1,2,1,0,0,25,0,0
1287,1,3,2,1,0,160,1,1
1288,1,2,1,0,0,25,0,0
1289,1,2,1,0,0,45,0,0
1290,1,2,1,0,0,70,0,0
1291,1,2,1,0,0,75,0,0
1293,1,2,1,0,0,40,0,0
1294,1,2,1,1,1,30,0,0
1294,2,2,1,1,1,30,0,0
1295,1,2,1,0,0,30,0,0
1298,1,2,1,0,0,140,0,0
1299,1,2,1,0,0,25,0,0
1302,1,2,1,0,0,160,0,0
1305,1,2,1,0,0,60,0,0
1306,1,2,1,0,0,60,0,0
1307,1,2,1,0,0,25,0,0
1308,1,2,1,0,0,50,0,0
1309,1,2,1,1,0,20,0,0
1310,1,2,1,0,0,24,0,0
1311,1,2,1,0,0,130,0,0
1312,1,2,1,0,0,144,0,0
1313,1,2,1,0,0,120,0,0
1314,1,2,1,0,0,190,0,0
1315,1,2,1,0,0,110,0,0
1316,1,2,1,0,0,130,0,0
1317,1,2,1,0,0,120,0,0
1318,1,2,1,0,0,190,0,0
1319,1,2,1,0,0,130,0,0
1320,1,2,1,0,0,10,0,0
1321,1,2,1,0,0,274,0,0
1322,1,3,2,2,1,30,1,1
1323,1,3,2,2,1,30,1,1
1324,1,2,1,1,0,30,0,0
1324,2,2,1,1,1,40,0,0
1325,1,2,1,1,0,30,0,0
1325,2,2,1,1,1,40,0,0
1326,1,2,1,0,0,15,0,0
1327,1,2,1,0,0,80,0,0
1328,1,2,1,1,1,10,0,0
1328,2,2,1,1,0,40,0,0
1328,3,2,1,1,1,15,0,0
1329,1,2,1,0,0,180,0,0
1330,1,2,1,0,0,15,0,0
1331,1,2,1,0,0,15,0,0
1332,1,2,1,1,0,55,0,0
1333,1,2,1,0,0,70,0,0
1334,1,2,1,0,0,145,0,0
1335,1,2,1,0,0,60,0,0
1336,1,2,1,0,0,57,0,0
1339,1,2,1,0,0,10,0,0
1340,1,2,1,0,0,48,0,0
1341,1,2,1,0,0,48,0,0
1342,1,1,1,1,1,22,0,0
1343,1,2,1,0,0,30,0,0
1344,1,2,1,0,0,30,0,0
1346,1,2,1,0,0,115,0,0
1347,1,2,1,1,0,40,0,0
1348,1,2,1,0,0,60,0,0
1349,1,2,1,0,0,40,0,0
1351,1,2,1,0,0,165,0,0
1352,1,3,2,0,0,135,1,1
1353,1,2,1,0,0,80,0,0
1354,1,2,1,0,0,60,0,0
1355,1,2,1,0,0,50,0,0
1356,1,3,2,1,0,160,1,1
1357,1,1,1,0,0,62,0,0
1358,1,2,1,0,0,130,0,0
1359,1,2,1,0,0,100,0,0
1363,1,2,1,0,0,80,0,0
1364,1,2,1,0,0,10,0,0
1369,1,2,1,0,0,95,0,0
1371,1,2,1,1,0,10,0,0
1372,1,2,1,1,0,105,0,0
1375,1,2,1,0,0,105,0,0
1376,1,3,2,2,0,30,1,1
1377,1,2,1,0,0,105,0,0
1378,1,2,1,0,0,50,0,0
1380,1,2,1,0,0,60,0,0
1381,1,2,1,1,0,20,0,0
1384,1,2,1,1,0,60,0,0
1385,1,2,1,0,0,50,0,0
1386,1,2,1,0,0,90,0,0
1387,1,2,1,1,1,45,0,0
1388,1,3,2,1,1,70,1,1
1389,1,3,2,1,1,70,1,1
1390,1,2,1,0,0,20,0,0
1391,1,2,1,0,0,20,0,0
1393,1,2,1,0,0,35,0,0
1394,1,4,3,2,1,165,1,2
1395,1,2,1,0,0,120,0,0
1396,1,2,1,1,0,50,0,0
1398,1,2,1,1,0,140,0,0
1399,1,2,1,0,0,60,0,0
1400,1,2,1,0,0,60,0,0
1401,1,2,1,0,0,30,0,0
1403,1,2,1,0,0,160,0,0
1405,1,2,1,0,0,130,0,0
1406,1,2,1,1,1,20,0,0
1406,2,2,1,0,0,70,0,0
1407,1,2,1,1,1,20,0,0
1407,2,2,1,0,0,70,0,0
1408,1,2,1,0,0,20,0,0
1409,1,2,1,0,0,148,0,0
1410,1,2,1,0,0,138,0,0
1411,1,2,1,0,0,43,0,0
1412,1,2,1,0,0,30,0,0
1413,1,2,1,1,1,20,0,0
1414,1,2,1,0,0,30,0,0
1415,1,2,1,0,0,15,0,0
1416,1,2,1,0,0,20,0,0
1417,1,2,1,0,0,25,0,0
1418,1,2,1,0,0,45,0,0
1420,1,2,1,0,0,90,0,0
1421,1,2,1,0,0,65,0,0
1422,1,2,1,1,1,35,0,0
1422,2,2,1,1,0,48,0,0
1423,1,2,1,1,1,58,0,0
1423,2,2,1,1,0,27,0,0
1423,3,2,1,0,0,38,0,0
1424,1,2,1,0,0,36,0,0
1424,2,2,1,1,1,38,0,0
1425,1,2,1,1,0,100,0,0
1426,1,2,1,0,0,30,0,0
1427,1,2,1,0,0,135,0,0
1428,1,2,1,1,0,40,0,0
1429,1,2,1,0,0,67,0,0
1430,1,2,1,1,0,46,0,0
1431,1,2,1,1,0,40,0,0
1432,1,2,1,0,0,105,0,0
1433,1,2,1,0,0,20,0,0
1434,1,2,1,0,0,30,0,0
1435,1,2,1,1,1,70,0,0
1436,1,2,1,0,0,130,0,0
1437,1,2,1,0,0,60,0,0
1438,1,2,1,0,0,55,0,0
1439,1,2,1,0,0,42,0,0
1440,1,2,1,0,0,6,0,0
1441,1,2,1,0,0,18,0,0
1442,1,2,1,0,0,90,0,0
1443,1,2,1,0,0,10,0,0
1446,1,2,1,0,0,95,0,0
1447,1,2,1,0,0,90,0,0
1448,1,2,1,1,0,60,0,0
1449,1,2,1,1,0,50,0,0
1450,1,2,1,0,0,60,0,0
1451,1,2,1,0,0,165,0,0
1452,1,2,1,1,1,100,0,0
1453,1,3,2,0,0,130,1,1
1454,1,2,1,0,0,60,0,0
1455,1,2,1,0,0,30,0,0
1456,1,2,1,1,0,40,0,0
1458,1,2,1,1,0,20,0,0
1459,1,1,1,0,0,40,0,0
1460,1,2,1,0,0,140,0,0
1461,1,2,1,0,0,145,0,0
1462,1,2,1,0,0,70,0,0
1463,1,2,1,1,0,140,0,0
1464,1,2,1,0,0,97,0,0
1465,1,2,1,0,0,83,0,0
1466,1,2,1,1,0,40,0,0
1468,1,2,1,0,0,115,0,0
1469,1,2,1,1,0,10,0,0
1470,1,2,1,0,0,120,0,0
1471,1,2,1,0,0,110,0,0
1472,1,2,1,0,0,70,0,0
1473,1,2,1,1,0,7,0,0
1474,1,3,2,1,0,40,1,1
1476,1,2,1,0,0,20,0,0
1477,1,2,1,1,1,30,0,0
1478,1,2,1,1,0,85,0,0
1481,1,2,1,0,0,60,0,0
1482,1,2,1,0,0,135,0,0
1484,1,2,1,0,0,140,0,0
1485,1,2,1,0,0,15,0,0
1486,1,2,1,1,1,53,0,0
1487,1,2,1,1,1,35,0,0
1488,1,2,1,0,0,165,0,0
1489,1,2,1,1,0,50,0,0
1490,1,2,1,0,0,70,0,0
1491,1,2,1,0,0,215,0,0
1493,1,3,2,1,0,185,1,1
1494,1,2,1,0,0,130,0,0
1495,1,2,1,0,0,130,0,0
1496,1,2,1,0,0,80,0,0
1497,1,2,1,0,0,80,0,0
1499,1,2,1,1,0,10,0,0
1502,1,2,1,1,0,20,0,0
1503,1,2,1,1,0,20,0,0
1505,1,3,2,2,1,65,1,1
1506,1,2,1,1,0,30,0,0
1507,1,2,1,0,0,50,0,0
1508,1,2,1,0,0,30,0,0
1511,1,3,2,1,0,65,1,1
1516,1,2,1,0,0,100,0,0
1517,1,2,1,0,0,120,0,0
1518,1,2,1,0,0,190,0,0
1519,1,1,1,0,0,98,0,0
1520,1,1,1,0,0,20,0,0
1521,1,2,1,0,0,40,0,0
1522,1,2,1,0,0,40,0,0
1523,1,2,1,0,0,240,0,0
1524,1,2,1,0,0,240,0,0
1525,1,2,1,0,0,35,0,0
1526,1,2,1,0,0,70,0,0
1530,1,2,1,0,0,40,0,0
1531,1,2,1,0,0,30,0,0
1532,1,2,1,0,0,40,0,0
1534,1,3,2,0,0,75,1,1
1535,1,2,1,1,0,120,0,0
1536,1,2,1,0,0,90,0,0
1537,1,2,1,0,0,90,0,0
1538,1,2,1,0,0,60,0,0
1539,1,2,1,0,0,120,0,0
1540,1,2,1,0,0,50,0,0
1541,1,2,1,0,0,160,0,0
1542,1,2,1,0,0,70,0,0
1543,1,2,1,0,0,30,0,0
1545,1,2,1,0,0,50,0,0
1546,1,2,1,0,0,60,0,0
1547,1,2,1,0,0,60,0,0
1554,1,2,1,0,0,90,0,0
1556,1,2,1,0,0,140,0,0
1557,1,2,1,0,0,140,0,0
1558,1,2,1,0,0,125,0,0
1559,1,2,1,1,1,70,0,0
1560,1,2,1,0,0,85,0,0
1561,1,2,1,1,0,100,0,0
1562,1,2,1,0,0,110,0,0
1563,1,2,1,1,0,100,0,0
1564,1,2,1,0,0,70,0,0
1565,1,2,1,0,0,60,0,0
1566,1,2,1,0,0,60,0,0
1567,1,2,1,1,0,15,0,0
1567,2,2,1,0,0,35,0,0
1568,1,2,1,0,0,50,0,0
1569,1,2,1,0,0,60,0,0
1571,1,2,1,0,0,30,0,0
1572,1,2,1,0,0,40,0,0
1573,1,2,1,0,0,30,0,0
1577,1,2,1,0,0,20,0,0
1578,1,2,1,0,0,20,0,0
1579,1,2,1,0,0,75,0,0
1581,1,2,1,0,0,25,0,0
1582,1,1,1,0,0,120,0,0
1584,1,2,1,1,0,120,0,0
1585,1,2,1,0,0,100,0,0
1586,1,2,1,1,0,44,0,0
1587,1,2,1,0,0,30,0,0
1587,2,2,1,1,0,50,0,0
1588,1,2,1,0,0,30,0,0
1588,2,2,1,1,0,25,0,0
1589,1,2,1,0,0,30,0,0
1590,1,2,1,0,0,130,0,0
1591,1,2,1,0,0,10,0,0
1591,2,2,1,0,0,10,0,0
1592,1,2,1,1,0,10,0,0
1593,1,4,3,2,1,115,1,2
1594,1,2,1,0,0,30,0,0
1595,1,2,1,1,0,65,0,0
1596,1,2,1,0,0,60,0,0
1597,1,2,1,1,0,10,0,0
1598,1,2,1,0,0,60,0,0
1599,1,2,1,0,0,25,0,0
1600,1,2,1,0,0,50,0,0
1601,1,2,1,0,0,120,0,0
1603,1,2,1,0,0,60,0,0
1604,1,2,1,1,0,10,0,0
1605,1,2,1,1,1,30,0,0
1605,2,2,1,1,1,25,0,0
1605,3,4,3,2,2,90,1,2
1606,1,2,1,0,0,30,0,0
1608,1,2,1,1,0,10,0,0
1609,1,2,1,0,0,82,0,0
1613,1,2,1,0,0,90,0,0
1614,1,2,1,0,0,40,0,0
1615,1,2,1,0,0,35,0,0
1616,1,2,1,0,0,30,0,0
1617,1,2,1,0,0,185,0,0
1618,1,2,1,0,0,25,0,0
1619,1,2,1,0,0,180,0,0
1620,1,2,1,1,0,80,0,0
1620,2,3,2,2,1,70,1,1
1621,1,2,1,0,0,30,0,0
1621,2,3,2,2,1,60,1,1
1622,1,2,1,0,0,55,0,0
1623,1,2,1,0,0,100,0,0
1624,1,2,1,0,0,40,0,0
1625,1,2,1,0,0,145,0,0
1626,1,2,1,0,0,100,0,0
1627,1,2,1,0,0,80,0,0
1629,1,2,1,0,0,30,0,0
1633,1,2,1,0,0,20,0,0
1635,1,2,1,1,0,73,0,0
1636,1,2,1,1,0,153,0,0
1637,1,2,1,1,0,155,0,0
1639,1,2,1,1,0,20,0,0
1640,1,3,2,2,0,30,1,1
1640,2,2,1,1,0,20,0,0
1641,1,2,1,0,0,105,0,0
1642,1,2,1,1,0,70,0,0
1643,1,2,1,0,0,80,0,0
1644,1,2,1,0,0,90,0,0
1645,1,2,1,0,0,95,0,0
1646,1,2,1,0,0,100,0,0
1646,2,2,1,1,0,150,0,0
1647,1,2,1,1,0,150,0,0
1648,1,2,1,0,0,150,0,0
1649,1,2,1,1,0,75,0,0
1649,2,1,1,1,0,35,0,0
1650,1,2,1,0,0,200,0,0
1651,1,2,1,1,0,35,0,0
1651,2,2,1,1,0,70,0,0
1652,1,2,1,0,0,70,0,0
1652,2,2,1,1,0,20,0,0
1654,1,2,1,0,0,30,0,0
1654,2,2,1,0,0,30,0,0
1656,1,2,1,1,1,55,0,0
1658,1,2,1,1,0,25,0,0
1658,2,2,1,1,1,30,0,0
1659,1,2,1,0,0,35,0,0
1660,1,2,1,0,0,30,0,0
1662,1,1,1,1,0,35,0,0
1663,1,2,1,0,0,105,0,0
1663,2,2,1,1,0,40,0,0
1664,1,2,1,0,0,60,0,0
1665,1,2,1,0,0,210,0,0
1666,1,4,3,1,0,65,1,2
1667,1,2,1,0,0,30,0,0
1668,1,1,1,1,0,35,0,0
1669,1,2,1,1,0,40,0,0
1670,1,2,1,1,0,40,0,0
1671,1,2,1,0,0,60,0,0
1672,1,2,1,0,0,60,0,0
1673,1,2,1,0,0,160,0,0
1674,1,2,1,0,0,30,0,0
1675,1,2,1,1,0,30,0,0
1675,2,2,1,0,0,20,0,0
1679,1,2,1,1,0,30,0,0
1680,1,2,1,0,0,50,0,0
1681,1,2,1,0,0,105,0,0
1682,1,2,1,0,0,90,0,0
1683,1,2,1,0,0,50,0,0
1684,1,2,1,0,0,40,0,0
1685,1,2,1,0,0,40,0,0
1686,1,2,1,1,0,30,0,0
1686,2,2,1,1,0,50,0,0
1687,1,2,1,0,0,50,0,0
1689,1,2,1,0,0,30,0,0
1690,1,2,1,0,0,105,0,0
1691,1,2,1,0,0,25,0,0
1691,2,2,1,0,0,35,0,0
1692,1,2,1,0,0,30,0,0
1693,1,2,1,0,0,25,0,0
1694,1,2,1,0,0,25,0,0
1695,1,2,1,0,0,30,0,0
1696,1,2,1,0,0,30,0,0
1697,1,2,1,0,0,150,0,0
1698,1,2,1,0,0,120,0,0
1699,1,2,1,0,0,40,0,0
1700,1,2,1,0,0,35,0,0
1701,1,2,1,0,0,60,0,0
1702,1,2,1,0,0,50,0,0
1703,1,2,1,0,0,20,0,0
1704,1,2,1,0,0,45,0,0
1705,1,2,1,0,0,140,0,0
1705,2,2,1,0,0,70,0,0
1706,1,2,1,0,0,45,0,0
1707,1,2,1,0,0,30,0,0
1708,1,2,1,0,0,30,0,0
1709,1,2,1,0,0,10,0,0
1710,1,2,1,0,0,20,0,0
1711,1,2,1,0,0,30,0,0
1711,2,2,1,0,0,60,0,0
1712,1,2,1,0,0,30,0,0
1713,1,1,1,1,0,55,0,0
1714,1,4,3,0,0,210,1,2
1715,1,2,1,0,0,20,0,0
1717,1,2,1,0,0,30,0,0
1718,1,2,1,0,0,55,0,0
1719,1,2,1,0,0,50,0,0
1720,1,2,1,0,0,50,0,0
1723,1,2,1,0,0,110,0,0
1724,1,2,1,0,0,120,0,0
1725,1,2,1,0,0,75,0,0
1726,1,2,1,0,0,60,0,0
1727,1,2,1,0,0,145,0,0
1728,1,2,1,0,0,30,0,0
1729,1,2,1,0,0,20,0,0
1730,1,2,1,0,0,6,0,0
1731,1,2,1,0,0,6,0,0
1732,1,3,2,2,1,40,1,1
1732,2,2,1,1,1,20,0,0
1733,1,2,1,0,0,50,0,0
1734,1,2,1,0,0,20,0,0
1735,1,2,1,0,0,60,0,0
1736,1,2,1,0,0,100,0,0
1737,1,2,1,0,0,40,0,0
1737,2,2,1,1,1,60,0,0
1738,1,2,1,1,1,70,0,0
1739,1,2,1,0,0,80,0,0
1740,1,2,1,0,0,65,0,0
1741,1,2,1,0,0,100,0,0
1742,1,4,3,3,0,111,1,2
1744,1,2,1,1,0,60,0,0
1745,1,2,1,1,0,30,0,0
1746,1,2,1,0,0,20,0,0
1747,1,2,1,0,0,60,0,0
1748,1,2,1,1,0,45,0,0
1752,1,2,1,0,0,90,0,0
1753,1,2,1,0,0,60,0,0
1754,1,2,1,1,0,50,0,0
1756,1,2,1,0,0,105,0,0
1757,1,2,1,0,0,60,0,0
1758,1,2,1,1,0,110,0,0
1759,1,2,1,1,0,60,0,0
1761,1,2,1,0,0,120,0,0
1762,1,2,1,1,0,30,0,0
1763,1,2,1,0,0,100,0,0
1765,1,2,1,0,0,80,0,0
1766,1,4,3,0,0,100,1,2
1767,1,2,1,0,0,20,0,0
1768,1,2,1,1,0,35,0,0
1769,1,2,1,0,0,120,0,0
1770,1,2,1,0,0,120,0,0
1772,1,2,1,1,0,60,0,0
1772,2,2,1,1,1,45,0,0
1774,1,2,1,0,0,40,0,0
1775,1,2,1,0,0,40,0,0
1777,1,2,1,0,0,50,0,0
1778,1,2,1,0,0,85,0,0
1779,1,2,1,0,0,95,0,0
1779,2,2,1,1,0,17,0,0
1781,1,2,1,0,0,157,0,0
1782,1,2,1,0,0,95,0,0
1783,1,2,1,0,0,90,0,0
1784,1,2,1,0,0,148,0,0
1786,1,4,3,1,0,200,1,2
1787,1,2,1,0,0,90,0,0
1788,1,2,1,0,0,85,0,0
1789,1,2,1,0,0,10,0,0
1790,1,2,1,0,0,40,0,0
1791,1,2,1,0,0,20,0,0
1792,1,2,1,0,0,40,0,0
1793,1,2,1,0,0,78,0,0
1794,1,4,3,1,1,155,1,2
1795,1,4,3,2,2,155,1,2
1796,1,2,1,0,0,60,0,0
1797,1,2,1,0,0,60,0,0
1800,1,2,1,1,0,40,0,0
1801,1,2,1,0,0,110,0,0
1802,1,2,1,1,0,85,0,0
1803,1,2,1,1,0,55,0,0
1804,1,2,1,1,1,50,0,0
1804,2,2,1,1,1,45,0,0
1805,1,2,1,1,1,50,0,0
1805,2,2,1,1,1,45,0,0
1806,1,2,1,0,0,50,0,0
1807,1,2,1,1,0,240,0,0
1809,1,2,1,0,0,170,0,0
1811,1,2,1,0,0,60,0,0
1812,1,2,1,0,0,20,0,0
1813,1,2,1,1,0,50,0,0
1814,1,2,1,0,0,130,0,0
1815,1,2,1,0,0,20,0,0
1817,1,2,1,1,1,105,0,0
1818,1,2,1,0,0,270,0,0
1819,1,2,1,0,0,90,0,0
1820,1,2,1,0,0,120,0,0
1821,1,2,1,1,0,25,0,0
1822,1,2,1,0,0,70,0,0
1824,1,2,1,0,0,60,0,0
1825,1,2,1,1,0,40,0,0
1826,1,2,1,0,0,50,0,0
1828,1,2,1,0,0,10,0,0
1829,1,2,1,1,1,20,0,0
1829,2,2,1,1,1,20,0,0
1830,1,2,1,0,0,20,0,0
1831,1,2,1,0,0,105,0,0
1832,1,2,1,0,0,130,0,0
1833,1,1,1,0,0,90,0,0
1834,1,2,1,0,0,115,0,0
1835,1,2,1,0,0,150,0,0
1836,1,2,1,0,0,15,0,0
1837,1,2,1,0,0,100,0,0
1838,1,2,1,0,0,25,0,0
1839,1,2,1,0,0,15,0,0
1841,1,2,1,0,0,50,0,0
1842,1,2,1,0,0,30,0,0
1843,1,2,1,0,0,120,0,0
1844,1,2,1,1,0,10,0,0
1845,1,2,1,1,1,30,0,0
1846,1,2,1,1,1,35,0,0
1847,1,2,1,0,0,100,0,0
1849,1,2,1,0,0,134,0,0
1850,1,2,1,0,0,154,0,0
1851,1,2,1,0,0,10,0,0
1852,1,2,1,0,0,30,0,0
1853,1,2,1,0,0,40,0,0
1854,1,2,1,0,0,40,0,0
